product_code	name	vendor_code	color	purchase_price	cup_type	price	photo	sizes	stock
Т283	Дитячі трусики "Покемони". Код: Т283	1042 XL	різні	15		30	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusiki/Т283.jpg	1,1,2001	15
Т285	Дитячі трусики-шорти "Білосніжка". Код: Т285	652	різні	13		30	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusiki/Т285.jpg	1, 1, 1, 1	16
Т286	Трусики-шортики "Даша". Код: Т286	650	різні	13		30	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusiki/Т286_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusiki/Т286_2.jpg	1, 1	14
Т289	Трусики коттонові з мереживом зверху. Код: Т289	580	різні	25.5		65	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusy/Т289_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusy/Т289_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusy/Т289_2.jpg	1	13
Т290	Безшовні трусики стрінги, L, XL, 2XL. Код: Т290	664	пудр,розов,червоний,черн,беж,сирень,зелен	48		120	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т251-300/290_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т251-300/290_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т251-300/290_2.jpg	пуд.2XL, роз.XL, зел.XL	15
Т291	Бавовняні трусики, 2XL, 3XL, 4XL (50, 52, 54). Код: Т291	9463	бел,беж,сирен,чер,сер,бор,зел,син	54		120	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т251-300/291_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т251-300/291_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т251-300/291_2.jpg	сир.3XL	13
Т292	Коттонові трусики стрінги, S, M, L. Код: Т292	6267	пудр,борд	34.2		120	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т251-300/292.jpg	пуд.S, пуд.S, пуд.S, пуд.S, пуд.M, пуд.M, пуд.L, бор.S, бор.S, бор.S, бор.L	23
Т292	Коттонові трусики стрінги, S, M, L. Код: Т292	6267	бел, черн	34.2		120	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т251-300/292.jpg	бел.S	13
Т303	Молодіжні трусики. Код: Т303	40	черн, бел	59.4		120	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusiki/Т303_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusiki/Т303_2.jpg	б.XL	13
Т304	Трусики стрінги з високою талією, M. Код: Т304	597	різні	35.45		100	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т301-350/Т304.jpg	червоний, червоний, червоний	15
Т305	Чорні трусики з бавовни, M, L, XL, 2XL. Код: Т305	C001	чорний	33.2		95	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т301-350/305_20.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т301-350/305_21.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т301-350/305_22.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т301-350/305_23.jpg	M, M, XL, 2XL	16
Т309	Трусики еротичні, M. Код: Т309	#0501	черн, червоний	35.25		85	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т301-350/Т309.jpg	червоний	13
Т310	Трусики Anttifu, всі кольори. Код: Т310	8856	різні	40.1		130	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т301-350/310_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т301-350/310_1.jpg	бор.XL, бор.2XL, бор.3XL	15
Т327	Трусики-шорти мереживні бавовняні, 48-50. Код: Т327	G917	різні	25		80	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusiki/Т327_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusiki/Т327_2.jpg	1	13
Т330	Трусики х/б бразильяну, L. Код: Т330	336	різні	25.75		85	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т301-350/Т330_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т301-350/Т330_1.jpg	син	13
Т333	Трусики бікіні, три кольори. Код: Т333	9827	кра,шам,чер	63.5		160	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т301-350/Т333.jpg	кра.XL, ш.M	14
Т334	Бавовняні трусики стрінги з мереживом, р.46, 48, 50. Код: Т334	5108	різні	21		85	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusy/334.jpg	1, 1, 1, 1	16
Т341	Трусики. Код: Т341	#6811	різні	41		95	Нет фото	1, 1, 1, 1, 1, 1, 1, 1, 1, 1	22
Т353	Трусики сітка, що стягує. Код: Т353	26	беж, бел	75.9		170	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/353_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/353_1.jpg	беж.XL	13
Т358	Трусики бразилії, нар. М. Код: Т358	300160, 300-179	різні	22.8		85	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusiki/Т358.jpg	M, M, M	15
Т363	Трусики. Код: Т363	7702	різні	24		85	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusy/Т363_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusy/Т363_2.jpg	1, 1	14
Т365	Три кольори, трусики стрінги, S, M, L, XL. Код: Т365	1911	бел,слива	70		160	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/365_10.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/365_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/365_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/365_8.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/365_9.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/Т365_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/Т365_1.jpg	б.M, с.S	14
Т366	Трусики бікіні чорні, S, M, L. Код: Т366	2027	чорний	52		140	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/Т366.jpg	ч.S	13
Т367	Мереживні трусики бразилії, M. Код: Т367	4376	різні	28		85	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusy/Т367_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusy/Т367_2.jpg	M	13
Т369	Безшовні трусики бразилії, M. Код: Т369	339	різні	26		100	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/Т369.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/Т369_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/Т369_2.jpg	бел, чер, чер, M, M, M	18
Т370	Чорні трусики танга мереживна попа, M, L. Код: Т370	4902	чорний	29		85	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/370_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/370_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/370_5.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/370_6.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/370_7.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/370_8.jpg	ч.М, ч.М, ч.L	15
Т376	Стринги з камінчиком, два кольори, M, L, XL. Код: Т376	1898	черн, червоний	69.2		160	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/Т376.jpg	ч.L, к.S, к.М	15
Т381	Трусики бавовна, 3XL, 4XL, 5XL. Код: Т381	919	різні	38		90	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusy/Т381_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusy/Т381_2.jpg	1, 1, 1, 1	16
Т382	Трусики бавовна, 2XL, 3XL, 4XL. Код: Т382	336	різні	39		90	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusy/Т382.jpg	1,1,2001	15
Т383	Трусики, S, M, L. Код: Т383	6703	різні	28		80	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusy/Т383.jpg	1	13
Т385	Мереживні стрінги, три кольори, S, M, L. Код: Т385	1909	червоний,зел,бел	54.5		140	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/Т385_5.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/Т385_6.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/Т385_9.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusiki/Т385_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusiki/Т385_2.jpg	к.L, б.S, б.M, б.L	16
Т386	Трусики бікіні,р. 44-48. Код: Т386	1902	кра,бел,чер, пудра	74.34		180	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/386.jpg	к.S, бел.L, бел.XL, пуд.S, пуд.М, пуд.М, пуд.L, пуд.L, пуд.XL	21
Т387	Трусики бікіні, нар. 44-48. Код: Т387	1889	чер,молоч,бор,червоний,білий, шампань	72.24		180	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/387.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/387_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/387_3.jpg	ч.S, ч.L, бор.M, бор.L, кр.XL, бел.L, бел.XL, шам.M, шам.M, шам.L, шам.L, шам.XL	24
Т390	Трусики сліпи бавовна, XL, 2XL, 3XL. Код: Т390	7680	різні	30		80	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/Т390.jpg	1,1,1	15
Т391	Репліка стрінги Calvin Klein бавовна: S, M. Код: Т391	660	чорний	60.36		170	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/Т391.jpg	S	13
Т394	Трусики бікіні два кольори, S, M, L. Код: Т394	2003	червоний	60.5		160	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/394_6.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/Т394_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/Т394_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/Т394_2.jpg	к.М	13
Т395	Сексуальні трусики бразилії. Код: Т395	2019	червоний,бордо	55.6		140	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/Т395.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/Т395_1.jpg	б.L, б.L	14
Т397	Коттонові трусики сліпи. Код: Т397	202	різні	18		50	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/Т397.jpg	1, 1	14
Т398	Трусики, р.54, 56, 58 (2XL, 3XL, 4XL). Код: Т398	А648	різні	70.67		160	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/398_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/398_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/398_3.jpg	кр.3XL, кр.4XL, син.4XL, ш.3XL, ш.4XL, беж.4XL, роз.4XL	19
Т399	Трусики, нар. 52, 54, 56 (4XL, 5XL, 6XL). Код: Т399	3056	різні	59.21		160	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т351-400/399.jpg	ч.5XL, ч.5XL, ч.6XL, з.4XL, з.5XL, з.6XL, син.4XL, син.5XL, син.6XL, беж.4XL, сер.4XL, сер.5XL, бор.4XL, бор.4XL, сир.4XL	27
Т401	Трусики, нар. 44, 46, 48 (L, XL, 2XL). Код: Т401	5168	різні	42.78		120	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/401_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/401_2.jpg	син.L, кр.XL, бор.L, мят.L, мят.XL, роз.L, сир.L, сир.XL	20
Т402	Трусики, р.L, XL, 2XL. Код: Т402	6352	різні	38.2		120	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/402_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/402_2.jpg	ч.L, роз.XL, бел.L, сир.L, сир.2XL	17
Т403	Молочні трусики бікіні, S, M, L, XL. Код: Т403	2262	молочний	79.1		180	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/403.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/403_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/403_3.jpg	м.M, м.L, м.L, м.XL	16
Т404	Трусики бікіні Annajolly шампань кольору. Код: Т404	60136	молочний	71.9		180	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/404_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/404_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/404_3.jpg	м.L	13
Т405	Трусики бікіні Annajolly, три кольори. Код: Т405	73046	червоний,мол,пудра	77		180	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/405_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/405_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/405_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/405_4.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/405_5.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/405_6.jpg	п.XL	13
Т406	Білі трусики бікіні Annajolly. Код: Т406	60561	білий	81.2		180	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/406_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/406_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/406_3.jpg	б.M, б.L, б.XL, б.2XL	16
Т407	Червоні трусики бікіні Annajolly. Код: Т407	60811	червонийый	77		180	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/407_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/407_2.jpg	к.M, к.M, к.L	15
Т408	Трусики бікіні Annajolly чорного кольору. Код: Т408	73160	чорний	81.6		180	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/408_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/408_2.jpg	ч.M, ч.2XL	14
Т409	Трусики бікіні 3XL, 4XL, 5XL, різні кольори. Код: Т409	9186	різні	76		180	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/409_1.jpg	4XL, 4XL	14
Т410	Трусики бікіні 46, 48, 50, різні кольори. Код: Т410	9081	різні	64		180	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/410_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/410_2.jpg	46	13
Т411	Трусики бікіні S-M, L-XL, різні кольори. Код: Т411	80044	різні	49		130	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/411.jpg	L-XL фио	13
Т412	Трусики мікрофібра M, L, XL, різні кольори. Код: Т412	80238	різні	45		120	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/412.jpg	M, M, M, M, XL	17
Т413	Трусики бавовна M, L, XL, різні кольори. Код: Т413	9144	різні	36		120	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/413_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/413_2.jpg	L, L	14
Т414	Чорні трусики мікрофібра, нар. M. Код: Т414	6174	чорний	64		150	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/414_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/414_2.jpg	M	13
Т415	Трусики бавовна два кольори, нар. M. Код: Т415	6107	молоч,черн	53		120	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/415_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/415_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/415_3.jpg	м.M, м.M, м.M, ч.M	16
Т416	Чоловічі труси Calvin Klein люрекс гумка 3XL. Код: Т416	9011	різні	106.59		220	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/416_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/416_1.jpg	3XL	13
Т417	Чоловічі труси Calvin Klein чорна резинка 2XL. Код: Т417	9047	різні	104.5		220	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/417_0.jpg	2XL, 2XL, 2XL, 2XL, 2XL, 2XL, 2XL, 2XL, 3XL, 3XL, 3XL, 3XL, 3XL, 3XL, 3XL	27
Т418	Чоловічі труси Tommy Hilfiger 3XL Код: Т418	9051	різні	106.59		220	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/418_0.jpg	3XL	13
Т419	Чоловічі труси Kenzo L, XL, 2XL. Код: Т419	7008	різні	114.11		220	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/419_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/419_1.jpg	L, L, L, L, XL, XL	18
Т421	Мереживні трусики, M, L, XL. Код: Т421	Q8353	чер,мол,беж,червоний	48.3		120	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/421_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/421_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/421_3.jpg	беж.XL	13
Т422	Трусики із бавовни, S/M, L/XL. Код: Т422	1816а	чер,бел,беж,роз	44.1		100	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/422.jpg	1, 1	14
Т423	Трусики в широкий рубчик, S, M, L. Код: Т423	4047	різні	25.5		70	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/423_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/423_1.jpg	M, L	14
Т425	Леопардові стрінги 2-х кольорів, L, XL. Код: Т425	8897с	леопард	56.7		120	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/425_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/425_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/425_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/425_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/425_4.jpg	с-л.L, с-л.L, с-л.L, с-л.XL, т-л.L	17
Т426	Чоловічі труси сімейні, L, XL, 2XL. Код: Т426	7651	різні	57.82		120	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/426_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/426_1.jpg	L, L, XL, XL, 2XL, 2XL, 2XL, 2XL, 2XL, 2XL, 2XL, 2XL, 2XL, 2XL, 2XL	27
Т427	Чорні стрінги в сітці. Код: Т427	889а	чорний	52.5		150	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/427.jpg	1, 1, 1, 1, 1, 1, 1, 1	20
Т428	Стрінги 2XL, 3XL, 4XL. Код: Т428	803	різні	52.5		180	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/428.jpg	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	29
Т429	Трусики із високою посадкою 3XL, 4XL. Код: Т429	3932а	різні	52.5		150	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/429.jpg	1, 1, 1, 1, 1, 1, 1, 1, 1	21
Т430	Трусики стрінги 2XL, 3XL, 4XL. Код: Т430	8013а	різні	56.7		150	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/430.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/430_1.jpg	мол, мол, мол, пуд, пуд, чер	18
Т431	Червоні трусики з відкритим доступом, 46-48. Код: Т431	1000	червоний	98.7		210	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/431_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/431_1.jpg	1	13
Т432	Напівпрозорі стрінги, р.42-46. Код: Т432	035а	різні	58.8		150	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/432_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/432_1.jpg	1, 1	14
Т433	Трусики з доступом, чорні та червоні, S-M. Код: Т433	1421	черн,червоний	67.2		200	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/433_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/433_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/433_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/433_3.jpg	чер, чер, кра, кра	16
Т434	Червоні стрінги, M, L, XL, 2XL. Код: Т434	247	червоний	65.94		180	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/434.jpg	L, L, XL, XL	16
Т435	Трусики бікіні з бантиком, два кольори. Код: Т435	1927	черн,червоний	82.94		180	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/435_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/435_1.jpg	кр.M, ч.S, ч.S, ч.S, ч.M, ч.M, ч.M, ч.L, ч.XL, ч.XL, ч.M, ч.M, ч.L, ч.L, ч.XL, ч.M, ч.M, ч.L, ч.XL	31
Т436	Білі трусики бікіні, S, M, L, XL. Код: Т436	2372	білий	80.78		180	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/436_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/436_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/436_2.jpg	б.S, б.M, б.M, б.L	16
Т437	Х/б боксерки подовжені, S, M, L, XL, 2XL. Код: Т437	Т802	чорний	82.7		180	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/437_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/437_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/437_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/401-450/437_3.jpg	ч.S, ч.M, ч.L, ч.XL, ч.2XL	17
